transaction_id,user_id,stock_symbol,transaction_type,quantity,price_per_share,transaction_date
959,1025,AXISBANK,Sell,44,2143.67,2024-07-22
960,1046,RELIANCE,Buy,48,2597.41,2024-12-29
961,1043,ICICIBANK,Sell,20,3291.42,2024-11-30
962,1019,AXISBANK,Sell,26,2983.24,2023-04-06
963,1039,HDFCBANK,Sell,13,2924.62,2024-08-03
964,1032,AXISBANK,Buy,48,3677.08,2023-01-06
965,1048,ICICIBANK,Buy,34,1523.63,2023-08-16
966,1028,INFY,Sell,18,1070.79,2023-10-14
967,1049,HDFCBANK,Sell,9,1073.42,2024-06-19
968,1014,RELIANCE,Buy,7,942.73,2023-01-20
969,1017,WIPRO,Sell,12,713.78,2024-12-25
970,1037,SBIN,Buy,27,1411.97,2024-04-14
971,1046,HCLTECH,Sell,7,3862.96,2023-06-30
972,1036,TCS,Buy,22,3050.12,2024-10-29
973,1039,AXISBANK,Sell,43,2555.77,2023-04-21
974,1015,INFY,Sell,27,3823.57,2023-05-26
975,1006,WIPRO,Sell,47,3322.89,2023-12-19
976,1010,TCS,Buy,9,1852.66,2023-03-29
977,1024,TCS,Sell,22,2307.23,2024-01-06
978,1038,ICICIBANK,Buy,7,2662.36,2023-09-25
979,1013,HDFCBANK,Sell,42,2442.28,2024-07-03
980,1010,TCS,Buy,3,2728.53,2023-07-20
981,1014,ICICIBANK,Buy,27,1225.15,2023-04-12
982,1006,INFY,Buy,18,1324.76,2023-01-22
983,1043,RELIANCE,Buy,25,2023.34,2023-06-11
984,1014,TCS,Sell,27,3001.56,2023-10-09
985,1014,HCLTECH,Buy,49,2655.92,2023-09-18
986,1041,SBIN,Sell,33,1317.15,2024-01-03
987,1038,HDFCBANK,Buy,37,3669.1,2023-08-16
988,1007,WIPRO,Sell,42,855.08,2023-08-19
989,1003,INFY,Sell,22,900.78,2024-12-28
990,1019,INFY,Buy,20,3261.26,2024-11-13
991,1005,INFY,Sell,31,1022.13,2024-03-05
992,1021,HDFCBANK,Buy,16,982.71,2024-05-08
993,1046,TCS,Sell,31,2414.88,2023-09-11
994,1016,ICICIBANK,Buy,14,2681.15,2023-05-23
995,1007,SBIN,Buy,46,1533.77,2024-04-05
996,1029,AXISBANK,Buy,42,2165.98,2023-03-04
997,1031,HDFCBANK,Sell,43,1059.1,2023-03-21
998,1014,ICICIBANK,Sell,28,1417.52,2024-02-19
999,1011,RELIANCE,Sell,8,3293.0,2024-03-27
1000,1039,SBIN,Sell,1,1569.52,2023-08-28
1001,1014,ICICIBANK,Buy,19,2527.61,2023-05-02
1002,1002,SBIN,Buy,28,3746.07,2023-10-20
1003,1049,TCS,Buy,48,668.87,2024-11-28
1004,1027,WIPRO,Sell,22,2753.07,2023-04-25
1005,1036,ICICIBANK,Buy,27,1457.06,2023-04-08
1006,1048,TCS,Sell,3,718.7,2024-09-16
1007,1042,INFY,Buy,41,2340.16,2023-06-23
1008,1007,HCLTECH,Buy,14,2572.23,2023-09-03
1009,1027,WIPRO,Buy,7,1132.37,2024-01-30
1010,1010,HCLTECH,Buy,15,2190.75,2023-07-08
1011,1039,WIPRO,Sell,14,678.83,2023-07-03
1012,1034,AXISBANK,Buy,15,955.25,2024-08-09
1013,1045,AXISBANK,Buy,16,1299.0,2023-05-23
1014,1049,INFY,Buy,28,3553.29,2023-08-15
1015,1032,ICICIBANK,Sell,39,3342.79,2023-10-17
1016,1036,TCS,Sell,10,2951.88,2023-11-23
1017,1048,RELIANCE,Buy,20,1852.12,2024-05-30
1018,1031,AXISBANK,Sell,22,3203.73,2023-02-05
1019,1035,HDFCBANK,Buy,20,3512.64,2024-10-30
1020,1033,HDFCBANK,Sell,47,1563.0,2023-04-13
1021,1033,ICICIBANK,Sell,19,3258.03,2024-04-11
1022,1021,SBIN,Buy,7,1561.49,2023-01-16
1023,1013,INFY,Buy,27,3800.04,2023-11-02
1024,1011,SBIN,Buy,27,3277.81,2023-03-02
1025,1016,WIPRO,Sell,26,3521.08,2024-06-29
1026,1038,AXISBANK,Sell,44,838.59,2023-02-26
1027,1011,INFY,Sell,17,530.18,2023-04-13
1028,1026,HDFCBANK,Buy,39,1069.93,2023-11-23
1029,1004,ICICIBANK,Sell,22,3632.82,2023-08-21
1030,1047,ICICIBANK,Buy,18,3735.6,2024-03-03
1031,1043,TCS,Buy,3,1028.44,2023-11-20
1032,1040,HCLTECH,Buy,11,3648.62,2024-07-29
1033,1047,SBIN,Sell,9,2269.75,2024-12-20
1034,1049,AXISBANK,Buy,41,761.37,2023-04-21
1035,1010,HDFCBANK,Buy,9,546.36,2024-04-04
1036,1046,TCS,Sell,18,1555.55,2023-11-24
1037,1034,TCS,Sell,30,3326.52,2023-08-20
1038,1050,RELIANCE,Buy,11,2788.47,2024-05-09
1039,1001,HCLTECH,Sell,23,820.68,2023-10-03
1040,1021,TCS,Sell,47,2281.94,2023-03-07
1041,1017,ICICIBANK,Buy,28,3508.87,2023-07-12
1042,1032,RELIANCE,Buy,41,884.99,2023-12-12
1043,1035,HCLTECH,Buy,34,1261.63,2024-05-06
1044,1050,HCLTECH,Sell,21,1470.48,2023-10-14
1045,1048,TCS,Sell,44,3964.36,2024-05-09
1046,1006,RELIANCE,Buy,30,3218.61,2024-02-16
1047,1031,SBIN,Sell,28,3664.58,2023-02-14
1048,1003,HCLTECH,Buy,11,2005.82,2023-10-20
1049,1046,HDFCBANK,Sell,39,3826.03,2023-11-14
1050,1038,TCS,Buy,15,583.17,2023-01-07
1051,1050,SBIN,Sell,30,3341.34,2023-11-21
1052,1047,WIPRO,Sell,34,1658.53,2024-07-19
1053,1024,RELIANCE,Buy,42,2043.4,2024-12-01
1054,1008,INFY,Buy,11,1682.86,2023-09-07
1055,1014,HCLTECH,Sell,47,1732.12,2023-12-09
1056,1023,WIPRO,Buy,34,3315.04,2023-06-08
1057,1005,ICICIBANK,Buy,37,3391.25,2023-10-16
1058,1027,AXISBANK,Buy,48,848.88,2023-08-16
1059,1030,RELIANCE,Sell,48,1146.15,2024-01-01
1060,1036,TCS,Sell,28,1474.47,2023-03-12
1061,1010,INFY,Sell,35,3717.02,2023-05-25
1062,1039,HDFCBANK,Buy,15,2055.73,2024-09-10
1063,1047,HCLTECH,Sell,9,2438.39,2023-03-26
1064,1003,HDFCBANK,Sell,36,1221.07,2023-08-04
1065,1004,HCLTECH,Sell,45,3056.88,2023-03-29
1066,1025,RELIANCE,Buy,13,2686.12,2024-03-09
1067,1014,AXISBANK,Sell,1,647.58,2024-04-15
1068,1028,HCLTECH,Buy,45,1082.79,2024-06-18
1069,1007,SBIN,Sell,15,3560.4,2023-04-30
1070,1018,ICICIBANK,Sell,37,1043.15,2024-09-10
1071,1006,SBIN,Buy,43,646.85,2024-06-29
1072,1026,ICICIBANK,Sell,22,3962.14,2023-12-13
1073,1033,HDFCBANK,Buy,32,3245.55,2024-12-22
1074,1014,WIPRO,Buy,12,2079.12,2023-11-06
1075,1003,INFY,Buy,26,1890.73,2023-05-24
1076,1041,TCS,Buy,40,1508.69,2024-08-19
1077,1020,TCS,Buy,20,2201.67,2023-11-24
1078,1008,SBIN,Buy,43,2102.32,2023-12-02
1079,1015,TCS,Buy,23,2806.16,2023-05-16
1080,1013,WIPRO,Sell,48,846.9,2023-07-12
1081,1001,INFY,Sell,13,2233.54,2023-12-19
1082,1032,HCLTECH,Sell,34,2154.72,2023-09-22
1083,1011,RELIANCE,Buy,34,2091.81,2024-12-28
1084,1027,SBIN,Buy,6,2482.46,2024-02-11
1085,1040,SBIN,Sell,40,1175.1,2023-04-21
1086,1032,ICICIBANK,Buy,11,1376.38,2023-10-04
1087,1019,HCLTECH,Sell,43,2024.88,2023-12-26
1088,1050,TCS,Sell,5,2151.22,2024-05-05
1089,1047,AXISBANK,Sell,31,2667.63,2024-05-10
1090,1042,WIPRO,Buy,49,3724.1,2023-03-09
1091,1027,AXISBANK,Sell,29,2760.5,2024-01-11
1092,1050,AXISBANK,Sell,5,1399.88,2024-08-09
1093,1037,HDFCBANK,Buy,43,2339.43,2023-06-08
1094,1042,INFY,Buy,47,514.86,2023-08-17
1095,1036,HCLTECH,Sell,36,2189.95,2023-01-02
1096,1012,TCS,Sell,23,1556.25,2024-10-06
1097,1004,TCS,Buy,16,1981.31,2024-06-26
1098,1042,INFY,Buy,25,2144.3,2023-12-15
1099,1014,INFY,Sell,2,1108.4,2024-04-25
1100,1039,TCS,Buy,2,1380.13,2023-12-25
1101,1010,AXISBANK,Buy,14,1336.99,2023-01-07
1102,1015,HCLTECH,Buy,4,3305.66,2023-06-19
1103,1032,SBIN,Buy,42,751.56,2023-08-20
1104,1043,TCS,Buy,41,1299.28,2023-03-30
1105,1026,WIPRO,Buy,32,1414.38,2024-08-20
1106,1007,HCLTECH,Buy,6,1795.97,2024-05-03
1107,1021,HCLTECH,Buy,35,2874.95,2023-08-22
1108,1040,HDFCBANK,Sell,34,1367.81,2024-02-28
1109,1012,SBIN,Buy,7,1498.44,2024-04-18
1110,1028,HCLTECH,Sell,34,1035.58,2023-05-02
1111,1024,ICICIBANK,Buy,12,3353.3,2023-11-26
1112,1027,HCLTECH,Buy,37,1451.81,2024-07-02
1113,1043,SBIN,Buy,49,559.23,2024-08-06
1114,1003,TCS,Buy,21,892.21,2024-01-02
1115,1048,INFY,Sell,17,2133.26,2023-03-13
1116,1049,INFY,Sell,15,1426.92,2024-06-10
1117,1050,INFY,Buy,35,912.92,2024-01-22
1118,1024,WIPRO,Sell,4,719.33,2024-08-13
1119,1019,SBIN,Sell,1,982.39,2023-06-30
1120,1022,HDFCBANK,Buy,5,1984.6,2024-02-27
1121,1035,INFY,Buy,12,2730.67,2024-08-14
1122,1015,HCLTECH,Buy,19,3847.71,2023-11-11
1123,1033,ICICIBANK,Buy,41,1750.57,2023-08-06
1124,1030,HDFCBANK,Sell,33,856.44,2024-05-05
1125,1029,HDFCBANK,Sell,39,1595.94,2023-01-17
1126,1046,TCS,Sell,49,3600.48,2023-04-04
1127,1047,INFY,Sell,25,1977.46,2023-07-29
1128,1016,RELIANCE,Sell,25,3837.67,2024-11-17
1129,1046,HCLTECH,Sell,46,3368.63,2024-06-03
1130,1043,HDFCBANK,Buy,5,3299.78,2023-02-01
1131,1014,RELIANCE,Buy,4,1679.63,2023-01-01
1132,1025,INFY,Buy,39,2419.99,2023-07-19
1133,1003,SBIN,Buy,11,1751.84,2023-11-06
1134,1027,SBIN,Sell,50,1512.01,2024-02-13
1135,1021,ICICIBANK,Buy,29,2871.66,2024-11-22
1136,1043,AXISBANK,Buy,27,2391.73,2024-03-27
1137,1041,SBIN,Sell,8,605.1,2024-07-05
1138,1046,RELIANCE,Sell,21,2827.53,2023-11-04
1139,1008,WIPRO,Sell,40,669.26,2023-12-12
1140,1045,AXISBANK,Buy,2,2092.36,2023-03-21
1141,1005,HDFCBANK,Buy,14,1224.72,2024-08-02
1142,1042,HDFCBANK,Sell,24,525.59,2023-07-16
1143,1045,WIPRO,Buy,22,2660.43,2023-10-02
1144,1023,RELIANCE,Sell,6,3066.4,2023-08-09
1145,1028,HCLTECH,Buy,43,2094.86,2024-11-07
1146,1035,SBIN,Buy,24,581.1,2024-08-09
1147,1030,AXISBANK,Buy,16,2342.43,2024-06-06
1148,1044,INFY,Sell,7,1934.22,2024-12-06
1149,1031,WIPRO,Sell,1,3543.52,2023-06-02
1150,1035,TCS,Buy,11,2582.9,2024-04-07
1151,1030,RELIANCE,Sell,13,538.65,2023-03-08
1152,1050,TCS,Sell,32,1859.47,2023-01-28
1153,1042,AXISBANK,Sell,40,2634.15,2023-02-24
1154,1042,INFY,Buy,37,2851.58,2024-09-07
1155,1047,TCS,Sell,32,3580.7,2023-07-23
1156,1018,ICICIBANK,Buy,49,3279.87,2023-08-26
1157,1003,TCS,Sell,25,2200.67,2024-02-19
1158,1039,TCS,Buy,37,3225.58,2023-09-22
1159,1013,RELIANCE,Sell,35,2379.81,2023-04-02
1160,1012,ICICIBANK,Buy,45,1396.92,2024-02-16
1161,1014,INFY,Sell,26,1022.47,2024-10-29
1162,1044,ICICIBANK,Sell,7,1424.65,2023-07-13
1163,1023,SBIN,Sell,23,3362.72,2024-11-22
1164,1049,ICICIBANK,Sell,1,1229.28,2024-12-15
1165,1030,SBIN,Buy,6,1608.59,2024-08-14
1166,1025,ICICIBANK,Buy,38,1987.9,2023-05-08
1167,1016,ICICIBANK,Sell,8,558.97,2023-02-22
1168,1041,WIPRO,Buy,14,1556.22,2023-11-19
1169,1006,HDFCBANK,Buy,16,2516.22,2024-10-30
1170,1050,ICICIBANK,Sell,19,3648.78,2023-08-14
1171,1011,HDFCBANK,Sell,1,3131.8,2023-08-08
1172,1032,INFY,Buy,20,3452.51,2024-02-08
1173,1047,WIPRO,Buy,33,3812.16,2023-04-15
1174,1009,SBIN,Sell,9,1147.39,2024-03-21
1175,1021,ICICIBANK,Sell,23,2078.27,2024-02-11
1176,1027,RELIANCE,Sell,14,1424.21,2024-05-02
1177,1027,ICICIBANK,Sell,4,1699.6,2023-06-13
1178,1032,SBIN,Buy,21,2230.47,2024-02-17
1179,1042,AXISBANK,Buy,6,3410.5,2023-03-23
1180,1035,WIPRO,Sell,40,2027.3,2023-11-16
1181,1022,AXISBANK,Buy,23,2875.72,2024-05-07
1182,1042,ICICIBANK,Buy,26,2395.88,2024-02-27
1183,1041,TCS,Sell,50,3648.14,2023-11-10
1184,1038,AXISBANK,Sell,15,2895.73,2024-07-29
1185,1004,WIPRO,Buy,39,2383.98,2024-08-27
1186,1014,INFY,Sell,8,2422.34,2024-12-03
1187,1017,SBIN,Sell,4,2080.34,2024-09-04
1188,1047,RELIANCE,Buy,39,2780.18,2023-08-05
1189,1039,ICICIBANK,Sell,31,1453.34,2023-08-16
1190,1048,HCLTECH,Buy,19,1067.51,2023-12-10
1191,1013,AXISBANK,Buy,16,3976.81,2023-10-16
1192,1018,SBIN,Buy,37,3008.78,2024-03-17
1193,1010,INFY,Sell,13,3165.75,2024-05-03
1194,1040,HDFCBANK,Sell,11,2201.43,2023-04-18
1195,1020,INFY,Buy,50,3951.45,2023-05-02
1196,1020,HDFCBANK,Buy,4,1722.38,2023-04-06
1197,1029,WIPRO,Sell,32,1818.59,2024-06-25
1198,1015,HCLTECH,Sell,34,3736.41,2023-04-04
1199,1007,SBIN,Sell,24,913.94,2023-10-24
1200,1050,RELIANCE,Sell,40,3492.0,2023-11-08
1201,1025,HCLTECH,Sell,18,2368.61,2024-04-04
1202,1044,RELIANCE,Buy,10,827.18,2023-12-30
1203,1003,HDFCBANK,Sell,47,1863.74,2023-04-19
1204,1023,INFY,Sell,2,3209.83,2024-03-10
1205,1035,ICICIBANK,Buy,27,2827.94,2024-06-03
1206,1038,HCLTECH,Buy,7,3920.32,2023-08-21
1207,1022,ICICIBANK,Sell,42,1250.36,2023-10-03
1208,1030,RELIANCE,Sell,34,2393.41,2024-05-05
1209,1024,INFY,Buy,22,3155.2,2024-01-03
1210,1030,RELIANCE,Sell,4,719.49,2024-07-30
1211,1029,RELIANCE,Sell,42,3604.47,2023-11-19
1212,1041,HCLTECH,Buy,11,2573.69,2023-06-19
1213,1044,HDFCBANK,Buy,30,633.0,2024-01-06
1214,1034,SBIN,Sell,28,1723.91,2024-01-15
1215,1008,ICICIBANK,Sell,47,3945.2,2024-06-23
1216,1038,HCLTECH,Buy,37,2605.81,2024-01-25
1217,1038,AXISBANK,Sell,2,1694.05,2023-09-05
1218,1031,INFY,Sell,7,2648.34,2024-01-18
1219,1024,TCS,Buy,20,2819.98,2024-05-21
1220,1012,SBIN,Sell,15,1826.29,2023-02-16
1221,1022,HCLTECH,Buy,24,3730.8,2023-12-11
1222,1037,AXISBANK,Buy,30,1957.34,2023-08-22
1223,1048,SBIN,Sell,28,2172.97,2023-04-21
1224,1011,AXISBANK,Buy,50,1171.86,2024-08-01
1225,1032,TCS,Buy,7,1071.92,2024-01-20
1226,1014,INFY,Buy,28,1161.54,2023-02-10
1227,1002,RELIANCE,Sell,11,916.8,2024-11-20
1228,1022,HCLTECH,Buy,44,2099.78,2024-04-27
1229,1008,INFY,Buy,34,868.41,2023-06-17
1230,1036,INFY,Buy,1,3799.74,2023-01-20
1231,1012,WIPRO,Sell,38,2336.42,2023-10-04
1232,1010,WIPRO,Sell,37,2476.0,2024-01-02
1233,1015,SBIN,Sell,49,957.65,2023-10-31
1234,1047,AXISBANK,Buy,22,3751.98,2024-11-21
1235,1043,HDFCBANK,Buy,9,3107.46,2023-01-08
1236,1026,AXISBANK,Sell,4,2562.1,2024-10-19
1237,1039,TCS,Sell,7,3379.87,2024-02-14
1238,1028,TCS,Buy,14,3692.76,2023-02-21
1239,1020,INFY,Buy,2,2518.44,2024-06-17
1240,1025,ICICIBANK,Sell,14,1460.41,2024-11-04
1241,1044,INFY,Sell,32,1995.5,2023-03-05
1242,1040,TCS,Buy,8,2574.48,2024-06-17
1243,1031,AXISBANK,Buy,45,3544.93,2024-07-30
1244,1033,TCS,Sell,16,644.96,2024-12-19
1245,1015,SBIN,Sell,49,615.96,2024-06-03
1246,1026,SBIN,Buy,16,3776.99,2023-11-03
1247,1013,SBIN,Buy,40,2988.92,2023-01-05
1248,1004,INFY,Buy,23,2592.58,2023-10-08
1249,1007,HCLTECH,Sell,18,2698.37,2023-02-01
1250,1012,AXISBANK,Sell,30,1266.19,2023-04-01
1251,1038,INFY,Buy,45,935.16,2024-04-27
1252,1022,RELIANCE,Buy,46,1408.18,2023-01-03
1253,1049,ICICIBANK,Sell,14,966.13,2023-07-29
1254,1007,HDFCBANK,Buy,20,1384.7,2024-11-09
1255,1004,INFY,Buy,35,3933.33,2024-05-12
1256,1017,RELIANCE,Buy,8,3157.06,2024-06-27
1257,1040,HCLTECH,Buy,15,959.99,2023-08-16
1258,1013,AXISBANK,Sell,7,3526.41,2024-07-18
1259,1028,HCLTECH,Buy,1,1934.5,2024-11-30
1260,1037,RELIANCE,Buy,45,1865.76,2023-06-26
1261,1024,HCLTECH,Buy,46,3722.19,2023-04-20
1262,1023,HDFCBANK,Sell,41,3748.68,2024-08-06
1263,1050,ICICIBANK,Sell,3,2392.41,2024-03-20
1264,1013,SBIN,Buy,2,1638.24,2023-08-12
1265,1032,INFY,Sell,20,2506.22,2023-05-29
1266,1012,HDFCBANK,Buy,31,903.72,2023-03-23
1267,1046,HDFCBANK,Sell,19,2564.59,2023-12-04
1268,1019,TCS,Sell,18,2829.04,2023-12-24
1269,1001,TCS,Sell,4,1022.75,2024-07-10
1270,1004,WIPRO,Sell,47,758.81,2023-09-14
1271,1005,INFY,Buy,38,2634.03,2023-10-26
1272,1041,SBIN,Sell,39,3405.05,2023-05-11
1273,1039,AXISBANK,Buy,35,3400.15,2023-09-14
1274,1039,AXISBANK,Sell,19,3493.67,2023-11-24
1275,1002,HDFCBANK,Sell,23,3400.86,2024-05-18
1276,1011,ICICIBANK,Buy,26,684.52,2024-11-27
1277,1002,WIPRO,Buy,20,1030.95,2024-06-17
1278,1001,ICICIBANK,Sell,16,567.07,2023-12-05
1279,1040,RELIANCE,Sell,39,1021.66,2023-04-25
1280,1015,SBIN,Sell,42,1869.62,2023-12-14
1281,1045,INFY,Sell,15,1438.04,2024-12-25
1282,1003,SBIN,Sell,37,1393.24,2024-07-04
1283,1045,WIPRO,Sell,34,3345.52,2023-04-25
1284,1019,WIPRO,Sell,32,892.08,2024-02-12
1285,1005,ICICIBANK,Buy,42,1115.0,2023-09-03
1286,1044,HDFCBANK,Sell,24,2777.51,2023-04-11
1287,1034,AXISBANK,Sell,45,2664.64,2023-06-12
1288,1050,ICICIBANK,Buy,50,2396.76,2024-12-08
1289,1022,INFY,Buy,40,2171.76,2023-05-26
1290,1038,INFY,Buy,3,3768.17,2023-12-11
1291,1044,HDFCBANK,Sell,42,3793.01,2023-09-29
1292,1033,INFY,Buy,31,1534.49,2024-09-05
1293,1032,AXISBANK,Buy,20,2397.8,2023-10-30
1294,1036,AXISBANK,Sell,40,2159.04,2023-11-28
1295,1043,HCLTECH,Buy,41,673.11,2024-09-18
1296,1037,HDFCBANK,Buy,38,1293.51,2024-01-18
1297,1003,WIPRO,Buy,25,1679.16,2023-10-30
1298,1027,SBIN,Buy,38,1843.25,2024-07-20
1299,1009,ICICIBANK,Buy,15,633.06,2023-06-21
1300,1030,AXISBANK,Buy,44,3837.55,2024-09-09
1301,1017,RELIANCE,Sell,3,3861.74,2023-06-02
1302,1034,WIPRO,Sell,16,783.82,2023-12-08
1303,1008,HCLTECH,Sell,48,1623.39,2023-06-08
1304,1012,WIPRO,Buy,1,1211.97,2024-03-31
1305,1024,HCLTECH,Buy,24,3316.81,2024-07-05
1306,1015,WIPRO,Buy,41,2299.03,2023-02-08
1307,1004,ICICIBANK,Sell,19,1855.82,2024-12-04
1308,1006,TCS,Buy,38,3829.17,2023-10-29
1309,1009,HDFCBANK,Buy,35,3031.19,2023-01-26
1310,1038,WIPRO,Buy,11,2544.34,2023-07-01
1311,1003,AXISBANK,Sell,36,3574.31,2024-05-06
1312,1044,SBIN,Buy,14,3423.12,2023-03-07
1313,1010,RELIANCE,Sell,34,2169.58,2024-11-07
1314,1029,WIPRO,Buy,22,1222.17,2023-05-26
1315,1030,AXISBANK,Buy,33,1278.99,2023-10-10
1316,1028,ICICIBANK,Sell,14,1718.74,2023-02-14
1317,1020,AXISBANK,Buy,45,2013.72,2024-07-31
1318,1029,ICICIBANK,Buy,40,678.21,2024-05-10
1319,1037,HCLTECH,Buy,43,2185.63,2024-06-10
1320,1004,ICICIBANK,Buy,2,553.49,2023-05-15
1321,1017,RELIANCE,Buy,3,1454.68,2023-07-01
1322,1002,WIPRO,Sell,7,1827.07,2024-04-19
1323,1048,SBIN,Buy,45,3724.14,2023-08-20
1324,1016,RELIANCE,Sell,25,1599.25,2024-04-20
1325,1029,HCLTECH,Buy,37,841.36,2023-03-09
1326,1050,WIPRO,Sell,40,3455.49,2024-07-01
1327,1009,WIPRO,Buy,42,2250.99,2024-11-05
1328,1050,ICICIBANK,Sell,50,736.65,2024-02-02
1329,1024,AXISBANK,Buy,8,1015.29,2024-08-06
1330,1043,WIPRO,Sell,9,3309.83,2023-08-09
1331,1016,RELIANCE,Sell,22,2891.61,2024-08-22
1332,1015,HDFCBANK,Buy,33,2837.89,2024-11-12
1333,1035,AXISBANK,Sell,12,1881.35,2024-11-16
1334,1032,HDFCBANK,Sell,35,1845.06,2023-10-02
1335,1020,HDFCBANK,Buy,34,3047.22,2023-11-16
1336,1027,WIPRO,Sell,6,841.54,2023-12-22
1337,1010,HDFCBANK,Sell,35,1129.6,2023-02-11
1338,1030,RELIANCE,Sell,9,590.95,2024-05-05
1339,1012,HDFCBANK,Buy,22,1723.38,2024-06-25
1340,1031,WIPRO,Sell,37,1675.75,2024-02-05
1341,1006,WIPRO,Sell,5,2914.4,2024-06-01
1342,1032,SBIN,Sell,28,829.59,2024-05-18
1343,1048,INFY,Buy,10,2364.6,2024-03-01
1344,1024,HDFCBANK,Buy,6,2458.94,2024-12-23
1345,1043,WIPRO,Sell,25,1518.36,2024-07-24
1346,1021,AXISBANK,Buy,49,3975.83,2024-12-26
1347,1018,SBIN,Sell,21,696.58,2023-12-01
1348,1005,TCS,Sell,37,3412.09,2024-03-27
1349,1048,TCS,Sell,38,3207.42,2023-12-20
1350,1039,HDFCBANK,Sell,36,1251.69,2024-01-16
1351,1014,RELIANCE,Sell,25,3359.24,2023-07-17
1352,1046,RELIANCE,Buy,17,3108.24,2024-06-30
1353,1047,ICICIBANK,Sell,44,1652.36,2024-01-05
1354,1041,ICICIBANK,Sell,42,3867.82,2023-06-17
1355,1041,TCS,Sell,10,1601.47,2023-09-19
1356,1009,HDFCBANK,Buy,31,1588.55,2023-07-26
1357,1003,AXISBANK,Sell,35,1014.64,2023-02-02
1358,1033,ICICIBANK,Buy,39,3473.07,2023-02-04
1359,1016,AXISBANK,Sell,36,3907.73,2023-02-10
1360,1036,HDFCBANK,Buy,2,1462.66,2023-05-07
1361,1026,RELIANCE,Buy,15,2746.4,2023-09-29
1362,1040,ICICIBANK,Buy,10,2833.47,2023-01-04
1363,1048,HDFCBANK,Buy,38,514.18,2023-08-14
1364,1038,INFY,Buy,42,644.75,2024-05-23
1365,1016,RELIANCE,Buy,22,1924.41,2023-01-06
1366,1027,INFY,Sell,38,808.34,2023-04-20
1367,1042,ICICIBANK,Buy,33,1640.75,2023-02-19
1368,1005,TCS,Sell,20,2988.0,2024-09-03
1369,1011,INFY,Sell,23,1495.89,2023-11-29
1370,1030,ICICIBANK,Buy,42,3936.58,2024-06-12
1371,1016,INFY,Buy,27,1056.62,2023-06-22
1372,1038,HCLTECH,Sell,35,2930.9,2024-04-17
1373,1012,TCS,Buy,2,2183.28,2023-11-04
1374,1014,SBIN,Buy,6,2265.05,2024-03-09
1375,1017,RELIANCE,Sell,22,1989.41,2024-12-16
1376,1048,ICICIBANK,Buy,47,1496.94,2023-06-21
1377,1036,WIPRO,Sell,39,1611.42,2023-12-19
1378,1046,WIPRO,Buy,2,2227.34,2023-05-30
1379,1009,INFY,Buy,14,1375.56,2023-09-21
1380,1008,HCLTECH,Buy,46,1167.07,2024-04-17
1381,1019,ICICIBANK,Sell,30,3630.75,2023-03-21
1382,1031,ICICIBANK,Buy,14,2872.71,2024-04-15
1383,1001,HDFCBANK,Sell,48,1081.15,2024-11-16
1384,1014,TCS,Sell,27,2392.9,2023-03-08
1385,1014,RELIANCE,Sell,6,953.8,2024-09-09
1386,1022,TCS,Buy,42,733.63,2023-09-05
1387,1008,INFY,Buy,8,1014.03,2023-09-08
1388,1040,WIPRO,Buy,29,858.52,2024-02-21
1389,1039,HCLTECH,Buy,15,1076.97,2023-12-20
1390,1037,AXISBANK,Sell,19,3582.35,2024-11-24
1391,1039,RELIANCE,Sell,21,868.34,2023-09-10
1392,1008,HCLTECH,Buy,31,1045.5,2023-07-18
1393,1039,TCS,Sell,14,915.49,2023-01-23
1394,1017,AXISBANK,Sell,15,1444.19,2024-02-10
1395,1044,HCLTECH,Sell,30,1558.8,2023-02-04
1396,1029,HDFCBANK,Sell,7,1963.51,2023-05-28
1397,1013,INFY,Sell,41,2779.66,2023-10-14
1398,1037,HDFCBANK,Buy,33,2876.95,2023-03-04
1399,1002,ICICIBANK,Sell,13,3015.22,2023-06-12
1400,1022,ICICIBANK,Buy,3,3534.34,2024-11-06
1401,1032,ICICIBANK,Sell,18,1862.68,2024-02-12
1402,1039,WIPRO,Sell,38,1040.1,2023-09-26
1403,1009,TCS,Buy,12,647.65,2023-05-26
1404,1039,SBIN,Sell,28,3919.24,2024-10-12
1405,1013,ICICIBANK,Buy,23,3190.44,2023-06-06
1406,1033,ICICIBANK,Sell,37,2600.9,2023-07-15
1407,1037,WIPRO,Buy,41,1108.38,2024-06-06
1408,1011,HCLTECH,Sell,17,987.28,2024-07-20
1409,1037,INFY,Sell,28,1562.64,2024-07-25
1410,1028,TCS,Sell,14,2332.04,2023-08-23
1411,1019,HDFCBANK,Buy,49,2623.56,2023-08-31
1412,1033,WIPRO,Buy,27,3096.01,2024-02-06
1413,1024,ICICIBANK,Sell,47,2629.09,2024-10-29
1414,1025,HDFCBANK,Sell,1,705.26,2023-10-26
1415,1040,HCLTECH,Sell,8,1951.17,2023-07-17
1416,1041,HDFCBANK,Sell,22,3890.32,2024-01-10
1417,1023,SBIN,Buy,21,1688.26,2023-09-25
1418,1017,SBIN,Sell,41,1485.88,2024-11-08
1419,1010,ICICIBANK,Sell,15,2631.46,2024-07-07
1420,1015,WIPRO,Sell,41,3616.45,2023-07-06
1421,1019,RELIANCE,Sell,4,532.91,2023-02-04
1422,1024,SBIN,Buy,45,2079.45,2023-08-26
1423,1004,WIPRO,Buy,32,1257.24,2024-12-26
